RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum
2000.0000000000,632.0000000000,1010.0000000000,1642.0000000000,1856.1819148207,0.0008557947
2000.0000000000,610.0000000000,1596.0000000000,2206.0000000000,1963.9024104888,0.0008569540
2000.0000000000,992.0000000000,1540.0000000000,2532.0000000000,1809.2054248273,0.0008582273
2000.0000000000,604.0000000000,1098.0000000000,1702.0000000000,2015.6779976424,0.0008591342
2000.0000000000,830.0000000000,1042.0000000000,1872.0000000000,1832.7676932652,0.0008600822
2000.0000000000,708.0000000000,1702.0000000000,2410.0000000000,1897.4940780736,0.0008613255
2000.0000000000,896.0000000000,1736.0000000000,2632.0000000000,1800.2522107608,0.0008626455
2000.0000000000,892.0000000000,1550.0000000000,2442.0000000000,1957.3220627097,0.0008639265
2000.0000000000,798.0000000000,1220.0000000000,2018.0000000000,1824.6494678201,0.0008649459
2000.0000000000,826.0000000000,1344.0000000000,2170.0000000000,2006.9370014207,0.0008660996
2000.0000000000,786.0000000000,1660.0000000000,2446.0000000000,1863.3512751115,0.0008673493
2000.0000000000,656.0000000000,1456.0000000000,2112.0000000000,1855.3422500898,0.0008684258
2000.0000000000,728.0000000000,1682.0000000000,2410.0000000000,2196.3752774769,0.0008697702
2000.0000000000,708.0000000000,1058.0000000000,1766.0000000000,2149.6909642832,0.0008707441
2000.0000000000,954.0000000000,1506.0000000000,2460.0000000000,1809.0318852127,0.0008719811
2000.0000000000,628.0000000000,1338.0000000000,1966.0000000000,2081.6195099414,0.0008730469
2000.0000000000,926.0000000000,1076.0000000000,2002.0000000000,1865.2394535038,0.0008740703
2000.0000000000,746.0000000000,1236.0000000000,1982.0000000000,1925.5146730561,0.0008751009
2000.0000000000,896.0000000000,1070.0000000000,1966.0000000000,2161.7660486293,0.0008761883
2000.0000000000,608.0000000000,1288.0000000000,1896.0000000000,1911.1863143176,0.0008771703
2000.0000000000,782.0000000000,1198.0000000000,1980.0000000000,2171.1507876995,0.0008782680
2000.0000000000,656.0000000000,1720.0000000000,2376.0000000000,1846.6136331935,0.0008794761
2000.0000000000,838.0000000000,1262.0000000000,2100.0000000000,1994.0255716256,0.0008805887
2000.0000000000,796.0000000000,1052.0000000000,1848.0000000000,2006.8130043496,0.0008815711
2000.0000000000,910.0000000000,1692.0000000000,2602.0000000000,1936.2842063708,0.0008829282
2000.0000000000,812.0000000000,1770.0000000000,2582.0000000000,2075.6881584760,0.0008843258
2000.0000000000,640.0000000000,1730.0000000000,2370.0000000000,1838.0802929541,0.0008855278
2000.0000000000,870.0000000000,1090.0000000000,1960.0000000000,2003.2003325498,0.0008865687
2000.0000000000,866.0000000000,1310.0000000000,2176.0000000000,2191.9385979467,0.0008877813
2000.0000000000,640.0000000000,1068.0000000000,1708.0000000000,1810.1089716166,0.0008886404
2000.0000000000,814.0000000000,1220.0000000000,2034.0000000000,1982.7636582713,0.0008897148
2000.0000000000,674.0000000000,1718.0000000000,2392.0000000000,2171.1611220456,0.0008910409
2000.0000000000,734.0000000000,1750.0000000000,2484.0000000000,2116.4323997979,0.0008923995
2000.0000000000,980.0000000000,1424.0000000000,2404.0000000000,2023.5228512407,0.0008936832
2000.0000000000,854.0000000000,1052.0000000000,1906.0000000000,1851.2754757936,0.0008946536
2000.0000000000,680.0000000000,1630.0000000000,2310.0000000000,2190.0380099692,0.0008959402
2000.0000000000,962.0000000000,1060.0000000000,2022.0000000000,1979.0230824337,0.0008970071
2000.0000000000,602.0000000000,1560.0000000000,2162.0000000000,2171.1757507218,0.0008982058
2000.0000000000,698.0000000000,1058.0000000000,1756.0000000000,1977.2588402114,0.0008991320
2000.0000000000,648.0000000000,1732.0000000000,2380.0000000000,2076.8089923980,0.0009004206
2000.0000000000,852.0000000000,1128.0000000000,1980.0000000000,1876.2892202133,0.0009014360
2000.0000000000,742.0000000000,1446.0000000000,2188.0000000000,1848.5974227232,0.0009025490
2000.0000000000,822.0000000000,1724.0000000000,2546.0000000000,2138.2335091286,0.0009039492
2000.0000000000,840.0000000000,1594.0000000000,2434.0000000000,2124.3118453598,0.0009052830
2000.0000000000,934.0000000000,1224.0000000000,2158.0000000000,1943.5168271666,0.0009064108
2000.0000000000,882.0000000000,1158.0000000000,2040.0000000000,2186.6186430441,0.0009075460
2000.0000000000,876.0000000000,1458.0000000000,2334.0000000000,1936.2382299522,0.0009087633
2000.0000000000,624.0000000000,1378.0000000000,2002.0000000000,2172.4932298209,0.0009098736
2000.0000000000,690.0000000000,1734.0000000000,2424.0000000000,1968.7449682755,0.0009111491
2000.0000000000,988.0000000000,1026.0000000000,2014.0000000000,1812.9282107320,0.0009121630
2000.0000000000,766.0000000000,1142.0000000000,1908.0000000000,2078.1855591601,0.0009131965
2000.0000000000,892.0000000000,1012.0000000000,1904.0000000000,1851.9171309744,0.0009141660
2000.0000000000,792.0000000000,1490.0000000000,2282.0000000000,1828.3940104222,0.0009153201
2000.0000000000,764.0000000000,1076.0000000000,1840.0000000000,2019.4981241821,0.0009163016
2000.0000000000,964.0000000000,1702.0000000000,2666.0000000000,2093.2215040331,0.0009177511
2000.0000000000,720.0000000000,1366.0000000000,2086.0000000000,2028.3741453004,0.0009188665
2000.0000000000,816.0000000000,1542.0000000000,2358.0000000000,2114.5804367471,0.0009201555
2000.0000000000,972.0000000000,1252.0000000000,2224.0000000000,2017.7556600104,0.0009213413
2000.0000000000,768.0000000000,1624.0000000000,2392.0000000000,1858.4765007423,0.0009225617
2000.0000000000,862.0000000000,1440.0000000000,2302.0000000000,1917.9648874298,0.0009237561
2000.0000000000,850.0000000000,1762.0000000000,2612.0000000000,1996.8066048210,0.0009251410
2000.0000000000,638.0000000000,1780.0000000000,2418.0000000000,2065.2077665837,0.0009264464
2000.0000000000,736.0000000000,1558.0000000000,2294.0000000000,2135.1270970594,0.0009277069
2000.0000000000,634.0000000000,1710.0000000000,2344.0000000000,2067.2400051336,0.0009289729
2000.0000000000,852.0000000000,1228.0000000000,2080.0000000000,1804.7400257982,0.0009300175
2000.0000000000,982.0000000000,1254.0000000000,2236.0000000000,1922.0178766414,0.0009311790
2000.0000000000,694.0000000000,1568.0000000000,2262.0000000000,2176.2228689652,0.0009324347
2000.0000000000,780.0000000000,1376.0000000000,2156.0000000000,2041.3638572651,0.0009335914
2000.0000000000,656.0000000000,1638.0000000000,2294.0000000000,2018.7986636877,0.0009348148
2000.0000000000,618.0000000000,1134.0000000000,1752.0000000000,1973.9527504001,0.0009357380
2000.0000000000,936.0000000000,1012.0000000000,1948.0000000000,1869.7879986652,0.0009367351
2000.0000000000,652.0000000000,1556.0000000000,2208.0000000000,2121.3228784632,0.0009379442
2000.0000000000,636.0000000000,1630.0000000000,2266.0000000000,1819.3665364149,0.0009390871
2000.0000000000,634.0000000000,1498.0000000000,2132.0000000000,2044.2070411326,0.0009402318
2000.0000000000,776.0000000000,1614.0000000000,2390.0000000000,1832.3253325827,0.0009414419
2000.0000000000,822.0000000000,1798.0000000000,2620.0000000000,1911.5768580047,0.0009427989
2000.0000000000,982.0000000000,1154.0000000000,2136.0000000000,1947.8026968006,0.0009439165
2000.0000000000,746.0000000000,1334.0000000000,2080.0000000000,2014.6218529784,0.0009450246
2000.0000000000,964.0000000000,1074.0000000000,2038.0000000000,1983.2132229450,0.0009461012
2000.0000000000,894.0000000000,1676.0000000000,2570.0000000000,1858.2528720919,0.0009474123
2000.0000000000,812.0000000000,1590.0000000000,2402.0000000000,1949.6547985840,0.0009486697
2000.0000000000,782.0000000000,1730.0000000000,2512.0000000000,2061.5956410329,0.0009500245
2000.0000000000,910.0000000000,1278.0000000000,2188.0000000000,1944.2225225914,0.0009511681
2000.0000000000,894.0000000000,1224.0000000000,2118.0000000000,1996.4611500508,0.0009522910
2000.0000000000,950.0000000000,1634.0000000000,2584.0000000000,2056.8875337085,0.0009536829
2000.0000000000,926.0000000000,1152.0000000000,2078.0000000000,1817.1761558589,0.0009547303
2000.0000000000,758.0000000000,1656.0000000000,2414.0000000000,2035.4274101996,0.0009560234
2000.0000000000,680.0000000000,1522.0000000000,2202.0000000000,2119.1999010105,0.0009572286
2000.0000000000,714.0000000000,1494.0000000000,2208.0000000000,1839.4218516329,0.0009583488
2000.0000000000,732.0000000000,1550.0000000000,2282.0000000000,1854.3925097992,0.0009595117
2000.0000000000,790.0000000000,1768.0000000000,2558.0000000000,2183.5525462300,0.0009609342
2000.0000000000,752.0000000000,1640.0000000000,2392.0000000000,1879.9795516502,0.0009621621
2000.0000000000,644.0000000000,1546.0000000000,2190.0000000000,2088.2550035394,0.0009633514
2000.0000000000,694.0000000000,1672.0000000000,2366.0000000000,2040.3712322107,0.0009646204
2000.0000000000,980.0000000000,1164.0000000000,2144.0000000000,2191.0516665782,0.0009658148
2000.0000000000,976.0000000000,1550.0000000000,2526.0000000000,2013.7048234120,0.0009671602
2000.0000000000,788.0000000000,1466.0000000000,2254.0000000000,2034.9625109815,0.0009683674
2000.0000000000,804.0000000000,1454.0000000000,2258.0000000000,2193.1854573643,0.0009696260
2000.0000000000,638.0000000000,1718.0000000000,2356.0000000000,1801.4953592144,0.0009708081
2000.0000000000,606.0000000000,1480.0000000000,2086.0000000000,2017.7234573038,0.0009719202
2000.0000000000,870.0000000000,1300.0000000000,2170.0000000000,1807.8078636707,0.0009730110
2000.0000000000,914.0000000000,1606.0000000000,2520.0000000000,2169.1095629745,0.0009744074
2000.0000000000,912.0000000000,1064.0000000000,1976.0000000000,2195.4717996324,0.0009755094
2000.0000000000,788.0000000000,1474.0000000000,2262.0000000000,2094.6219361504,0.0009767398
2000.0000000000,772.0000000000,1420.0000000000,2192.0000000000,1947.8580256704,0.0009778867
2000.0000000000,778.0000000000,1324.0000000000,2102.0000000000,2016.4508608261,0.0009790070
2000.0000000000,810.0000000000,1556.0000000000,2366.0000000000,1858.2799247354,0.0009802140
2000.0000000000,726.0000000000,1096.0000000000,1822.0000000000,2132.5022029750,0.0009812146
2000.0000000000,840.0000000000,1574.0000000000,2414.0000000000,1952.3657929957,0.0009824792
2000.0000000000,876.0000000000,1440.0000000000,2316.0000000000,1841.5613225525,0.0009836549
2000.0000000000,740.0000000000,1406.0000000000,2146.0000000000,2029.3709988171,0.0009848027
2000.0000000000,632.0000000000,1122.0000000000,1754.0000000000,1833.3329383063,0.0009856910
2000.0000000000,670.0000000000,1310.0000000000,1980.0000000000,2113.9947060534,0.0009867732
2000.0000000000,998.0000000000,1488.0000000000,2486.0000000000,2129.3477822101,0.0009881373
2000.0000000000,644.0000000000,1274.0000000000,1918.0000000000,2005.2742827576,0.0009891566
2000.0000000000,612.0000000000,1732.0000000000,2344.0000000000,2034.4564980126,0.0009904118
2000.0000000000,910.0000000000,1012.0000000000,1922.0000000000,2178.1278567853,0.0009914792
2000.0000000000,816.0000000000,1598.0000000000,2414.0000000000,2149.1691556064,0.0009928104
2000.0000000000,640.0000000000,1116.0000000000,1756.0000000000,1872.0268024189,0.0009937098
2000.0000000000,936.0000000000,1026.0000000000,1962.0000000000,1940.2192911685,0.0009947341
2000.0000000000,606.0000000000,1604.0000000000,2210.0000000000,2017.2066380987,0.0009959123
2000.0000000000,842.0000000000,1092.0000000000,1934.0000000000,2103.1153312839,0.0009969665
2000.0000000000,802.0000000000,1498.0000000000,2300.0000000000,2159.5731174263,0.0009982380
2000.0000000000,706.0000000000,1522.0000000000,2228.0000000000,1973.7102930583,0.0009994120
2000.0000000000,944.0000000000,1686.0000000000,2630.0000000000,1823.8179868731,0.0010007403
2000.0000000000,764.0000000000,1372.0000000000,2136.0000000000,2195.3893013591,0.0010019315
2000.0000000000,620.0000000000,1010.0000000000,1630.0000000000,1998.3214127704,0.0010027961
2000.0000000000,896.0000000000,1586.0000000000,2482.0000000000,2080.3042449097,0.0010041412
2000.0000000000,692.0000000000,1100.0000000000,1792.0000000000,1877.4134629233,0.0010050604
2000.0000000000,768.0000000000,1710.0000000000,2478.0000000000,2025.2647122922,0.0010063842
2000.0000000000,740.0000000000,1462.0000000000,2202.0000000000,1898.7189813699,0.0010075207
2000.0000000000,796.0000000000,1560.0000000000,2356.0000000000,1947.5339532436,0.0010087532
2000.0000000000,962.0000000000,1666.0000000000,2628.0000000000,2080.8918232731,0.0010101776
2000.0000000000,946.0000000000,1074.0000000000,2020.0000000000,2018.5030343850,0.0010112549
2000.0000000000,818.0000000000,1788.0000000000,2606.0000000000,1973.6259139221,0.0010126280
2000.0000000000,924.0000000000,1152.0000000000,2076.0000000000,2140.9088096907,0.0010137704
2000.0000000000,676.0000000000,1190.0000000000,1866.0000000000,1900.2500393833,0.0010147338
2000.0000000000,766.0000000000,1328.0000000000,2094.0000000000,1963.4265157550,0.0010158341
2000.0000000000,784.0000000000,1676.0000000000,2460.0000000000,2048.9245303171,0.0010171565
2000.0000000000,790.0000000000,1652.0000000000,2442.0000000000,2012.1246310135,0.0010184566
2000.0000000000,944.0000000000,1178.0000000000,2122.0000000000,2128.9925944038,0.0010196208
2000.0000000000,988.0000000000,1502.0000000000,2490.0000000000,2095.3031704340,0.0010209754
2000.0000000000,868.0000000000,1634.0000000000,2502.0000000000,1882.8233930172,0.0010222609
2000.0000000000,910.0000000000,1266.0000000000,2176.0000000000,2190.9961242720,0.0010234731
2000.0000000000,998.0000000000,1048.0000000000,2046.0000000000,2126.2884167221,0.0010245949
2000.0000000000,812.0000000000,1420.0000000000,2232.0000000000,2171.3470866041,0.0010258324
2000.0000000000,898.0000000000,1188.0000000000,2086.0000000000,2173.7357320345,0.0010269896
2000.0000000000,656.0000000000,1026.0000000000,1682.0000000000,1900.3723229093,0.0010278581
2000.0000000000,970.0000000000,1750.0000000000,2720.0000000000,2090.0769644473,0.0010293359
2000.0000000000,830.0000000000,1626.0000000000,2456.0000000000,2039.0037556402,0.0010306527
2000.0000000000,608.0000000000,1066.0000000000,1674.0000000000,1980.4456399384,0.0010315363
2000.0000000000,836.0000000000,1284.0000000000,2120.0000000000,1920.0177257490,0.0010326370
2000.0000000000,818.0000000000,1728.0000000000,2546.0000000000,1863.7180976523,0.0010339379
2000.0000000000,936.0000000000,1346.0000000000,2282.0000000000,2164.6302093408,0.0010352011
2000.0000000000,740.0000000000,1072.0000000000,1812.0000000000,1861.8433142877,0.0010361264
2000.0000000000,894.0000000000,1148.0000000000,2042.0000000000,1905.5993748642,0.0010371823
2000.0000000000,930.0000000000,1410.0000000000,2340.0000000000,2123.9337229084,0.0010384646
2000.0000000000,662.0000000000,1068.0000000000,1730.0000000000,1854.1399748802,0.0010393461
2000.0000000000,826.0000000000,1544.0000000000,2370.0000000000,1925.1341772477,0.0010405783
2000.0000000000,858.0000000000,1242.0000000000,2100.0000000000,2155.7893994934,0.0010417382
2000.0000000000,630.0000000000,1504.0000000000,2134.0000000000,1852.7339272390,0.0010428251
2000.0000000000,866.0000000000,1660.0000000000,2526.0000000000,1833.6394932638,0.0010441045
2000.0000000000,730.0000000000,1242.0000000000,1972.0000000000,2066.3898992057,0.0010451694
2000.0000000000,662.0000000000,1000.0000000000,1662.0000000000,1974.9041802307,0.0010460454
2000.0000000000,828.0000000000,1394.0000000000,2222.0000000000,2038.0788840534,0.0010472365
2000.0000000000,720.0000000000,1658.0000000000,2378.0000000000,2022.3541088911,0.0010485059
2000.0000000000,796.0000000000,1452.0000000000,2248.0000000000,1863.6667886983,0.0010496545
1999.1652754591,601.7487479132,1267.4707846411,1869.2195325543,1983.0139511790,0.0010506420
1998.3305509182,615.4858096828,1131.0550918197,1746.5409015025,1823.6828994938,0.0010515240
1997.4958263773,635.2036727880,1651.9290484140,2287.1327212020,1975.3674834957,0.0010527297
1996.6611018364,618.9649415693,1705.1485809683,2324.1135225376,2155.3461304169,0.0010540132
1995.8263772955,644.6519198664,1562.7320534224,2207.3839732888,1817.0192097404,0.0010551258
1994.9916527546,945.6260434057,1542.1285475793,2487.7545909850,1868.1043283946,0.0010563985
1994.1569282137,749.8030050083,1371.9799666110,2121.7829716194,1920.9219689439,0.0010575004
1993.3222036728,601.9833055092,1572.7312186978,2174.7145242070,2026.5256849546,0.0010586626
1992.4874791319,767.1076794658,1542.1853088481,2309.2929883139,2001.4732298346,0.0010598885
1991.6527545910,882.3021702838,1764.6043405676,2646.9065108514,1915.2341922888,0.0010612609
1990.8180300501,686.8322203673,1184.5367278798,1871.3689482471,1928.7152215305,0.0010622349
1989.9833055092,845.7429048414,1765.1151919866,2610.8580968280,1911.3273198129,0.0010635871
1989.1485809683,737.9741235392,1607.2320534224,2345.2061769616,1807.2355559766,0.0010647657
1988.3138564274,695.9098497496,1324.2170283806,2020.1268781302,1918.7712854477,0.0010658142
1987.4791318865,616.1185308848,1484.6469115192,2100.7654424040,1918.2675931570,0.0010669043
1986.6444073456,858.2303839733,1555.5425709516,2413.7729549249,1865.5513010189,0.0010681383
1985.8096828047,710.9198664441,1264.9607679466,1975.8806343907,1976.2266748640,0.0010691802
1984.9749582638,595.4924874791,1683.2587646077,2278.7512520868,1929.5486289342,0.0010703664
1984.1402337229,748.0208681135,1468.2637729549,2216.2846410684,1832.7627050163,0.0010714887
1983.3055091820,700.1068447412,1697.7095158598,2397.8163606010,2167.2042403434,0.0010728168
